@relation krkopt_clustered-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
8093,d,4,c,8,h,6,nine,cluster1
10229,d,4,f,3,g,5,ten,cluster2
8549,b,1,h,1,d,1,ten,cluster3
13330,b,1,d,1,c,6,twelve,cluster0
593,b,2,e,1,d,1,draw,cluster0
13693,b,2,f,2,g,6,twelve,cluster0
21760,b,1,e,3,b,3,fourteen,cluster3
3460,c,3,d,2,d,1,five,cluster3
26807,b,2,h,3,d,3,fifteen,cluster3
12401,d,3,a,8,h,5,eleven,cluster2
9026,c,2,g,4,e,2,ten,cluster1
7583,d,3,a,8,f,3,nine,cluster1
21556,b,1,b,8,f,8,fourteen,cluster3
7761,d,3,e,4,b,8,nine,cluster0
24717,d,1,e,3,d,5,fourteen,cluster0
4574,c,1,d,3,h,1,seven,cluster3
508,b,1,g,4,h,5,draw,cluster2
5484,c,2,c,4,e,1,eight,cluster3
15293,d,1,d,8,a,5,twelve,cluster2
28044,b,1,g,3,f,5,sixteen,cluster1
6446,d,4,f,3,d,2,eight,cluster2
18877,c,2,f,1,c,4,thirteen,cluster0
12895,d,4,a,1,g,4,eleven,cluster1
22354,b,2,d,1,f,2,fourteen,cluster3
25584,a,1,b,1,g,3,fifteen,cluster0
26715,b,2,c,3,f,5,fifteen,cluster0
6094,d,3,d,2,a,8,eight,cluster0
17968,c,1,c,2,h,5,thirteen,cluster0
11992,d,2,c,1,h,6,eleven,cluster2
22603,c,1,a,1,a,4,fourteen,cluster3
15558,d,2,a,7,h,5,twelve,cluster2
4832,d,2,g,5,a,4,seven,cluster1
21605,b,1,c,4,d,7,fourteen,cluster3
26671,b,1,h,7,g,4,fifteen,cluster3
2079,d,2,c,5,b,6,draw,cluster2
9409,d,1,h,7,e,8,ten,cluster2
14804,c,3,a,4,g,6,twelve,cluster1
12275,d,2,h,3,a,5,eleven,cluster0
6355,d,4,d,3,g,1,eight,cluster1
14383,c,2,d,4,g,6,twelve,cluster0
16437,d,3,f,4,d,7,twelve,cluster2
14918,c,3,c,5,f,5,twelve,cluster3
18508,c,2,a,8,c,5,thirteen,cluster3
14898,c,3,c,1,g,4,twelve,cluster1
21454,b,1,a,8,e,7,fourteen,cluster3
10895,c,1,d,4,a,7,eleven,cluster3
7042,c,2,c,5,a,5,nine,cluster3
10979,c,1,f,2,h,6,eleven,cluster2
25399,d,2,f,1,e,5,fourteen,cluster2
15882,d,2,g,5,d,8,twelve,cluster1
22737,c,1,a,6,a,4,fourteen,cluster3
23404,c,1,g,4,d,5,fourteen,cluster3
4052,d,1,d,4,h,1,six,cluster2
12064,d,2,d,5,h,7,eleven,cluster2
20257,d,2,c,1,f,8,thirteen,cluster0
4201,d,2,d,7,f,1,six,cluster1
25110,d,1,h,3,c,7,fourteen,cluster3
1060,c,1,g,5,f,6,draw,cluster3
5631,c,3,d,8,g,1,eight,cluster1
2972,c,2,e,8,a,2,two,cluster3
24688,d,1,e,1,c,3,fourteen,cluster0
8554,b,1,h,4,d,1,ten,cluster3
27851,a,1,g,3,g,6,sixteen,cluster1
6406,d,4,e,6,d,2,eight,cluster0
25559,a,1,a,8,d,3,fifteen,cluster3
18764,c,2,d,2,g,4,thirteen,cluster0
27399,d,1,c,1,d,5,fifteen,cluster0
13879,c,1,c,4,g,8,twelve,cluster0
24977,d,1,g,4,g,7,fourteen,cluster1
21601,b,1,c,3,h,6,fourteen,cluster3
19681,d,1,e,1,c,8,thirteen,cluster0
9384,d,1,g,3,a,8,ten,cluster2
3402,d,3,f,3,c,1,four,cluster2
23397,c,1,g,4,b,6,fourteen,cluster3
18321,c,1,h,4,h,7,thirteen,cluster3
7150,c,2,f,4,e,1,nine,cluster1
24272,d,1,a,7,c,5,fourteen,cluster3
16395,d,3,f,2,b,4,twelve,cluster2
12004,d,2,c,4,h,5,eleven,cluster2
2527,d,3,f,6,g,7,draw,cluster2
4294,d,3,c,1,h,1,six,cluster2
22369,b,2,d,2,f,4,fourteen,cluster3
484,b,1,g,1,h,2,draw,cluster1
15985,d,2,h,8,h,6,twelve,cluster2
7835,d,3,f,6,h,7,nine,cluster2
24981,d,1,g,5,d,8,fourteen,cluster3
6655,b,1,b,6,h,1,nine,cluster2
20775,d,2,h,3,f,4,thirteen,cluster0
24467,d,1,b,8,e,4,fourteen,cluster3
7692,d,3,c,8,f,3,nine,cluster1
3403,d,3,f,3,d,1,four,cluster2
22996,c,1,c,3,f,5,fourteen,cluster3
13142,d,4,h,5,f,6,eleven,cluster1
9685,d,2,h,6,g,2,ten,cluster1
2528,d,3,f,7,e,6,draw,cluster2
15035,c,3,e,8,g,3,twelve,cluster0
9611,d,2,f,3,h,6,ten,cluster2
23741,c,2,b,6,f,5,fourteen,cluster3
7708,d,3,d,4,c,6,nine,cluster1
20112,d,2,b,1,f,8,thirteen,cluster0
21702,b,1,d,5,e,2,fourteen,cluster3
19188,c,2,h,7,e,6,thirteen,cluster3
26914,c,1,b,8,d,5,fifteen,cluster3
15251,d,1,d,3,b,5,twelve,cluster0
3636,d,2,f,3,h,2,five,cluster2
19346,c,3,d,8,f,5,thirteen,cluster3
1585,c,3,g,7,h,8,draw,cluster2
2675,d,4,e,2,f,1,draw,cluster0
16144,d,3,b,3,c,5,twelve,cluster1
17435,b,1,g,1,b,6,thirteen,cluster0
6360,d,4,d,5,h,4,eight,cluster2
3519,d,1,f,1,b,1,five,cluster2
9097,c,3,a,7,e,1,ten,cluster2
8032,d,4,c,1,h,4,nine,cluster1
16860,a,1,e,8,f,2,thirteen,cluster0
6527,d,4,g,5,c,2,eight,cluster1
13479,b,1,f,7,h,1,twelve,cluster2
16303,d,3,d,1,c,5,twelve,cluster1
10986,c,1,f,3,g,8,eleven,cluster0
21356,b,1,a,4,b,7,fourteen,cluster3
16934,a,1,f,8,h,6,thirteen,cluster2
25299,d,2,b,6,c,4,fourteen,cluster2
17519,b,1,h,6,d,8,thirteen,cluster3
810,c,1,b,6,b,5,draw,cluster3
24767,d,1,e,8,b,7,fourteen,cluster0
3774,d,3,e,2,g,1,five,cluster0
26768,b,2,g,2,d,3,fifteen,cluster1
9659,d,2,g,1,a,3,ten,cluster1
22890,c,1,b,3,g,8,fourteen,cluster3
25321,d,2,c,1,c,4,fourteen,cluster0
5957,d,3,a,5,g,2,eight,cluster1
10004,d,3,g,6,c,8,ten,cluster2
17872,c,1,a,5,e,4,thirteen,cluster3
25412,d,2,f,3,d,5,fourteen,cluster2
22232,b,2,a,7,f,3,fourteen,cluster3
2562,d,3,g,4,f,3,draw,cluster1
2895,d,3,f,3,e,1,one,cluster2
2098,d,2,c,7,d,6,draw,cluster2
8512,b,1,f,3,d,2,ten,cluster2
15410,d,1,f,7,a,4,twelve,cluster2
18547,c,2,b,1,g,5,thirteen,cluster0
23126,c,1,d,8,f,7,fourteen,cluster3
23729,c,2,b,3,f,4,fourteen,cluster3
28050,b,1,g,6,g,4,sixteen,cluster1
20537,d,2,f,5,c,8,thirteen,cluster0
149,a,1,g,5,g,6,draw,cluster1
21784,b,1,e,5,b,5,fourteen,cluster3
22946,c,1,b,7,h,7,fourteen,cluster3
436,b,1,f,3,e,3,draw,cluster2
25164,d,1,h,6,a,4,fourteen,cluster3
3537,d,1,g,1,b,1,five,cluster1
310,b,1,c,8,d,8,draw,cluster3
7394,d,1,c,4,f,2,nine,cluster1
5453,c,2,b,6,e,1,eight,cluster3
505,b,1,g,4,g,5,draw,cluster1
4627,c,2,b,8,a,4,seven,cluster3
21874,b,1,f,2,d,7,fourteen,cluster3
6049,d,3,c,4,b,6,eight,cluster2
17635,b,2,c,2,g,3,thirteen,cluster0
2680,d,4,f,1,e,2,draw,cluster2
2662,d,4,d,2,c,1,draw,cluster1
982,c,1,f,2,g,3,draw,cluster0
27235,c,1,g,6,b,4,fifteen,cluster3
12807,d,3,h,1,h,6,eleven,cluster2
24441,d,1,b,6,g,3,fourteen,cluster0
25831,a,1,e,6,g,6,fifteen,cluster0
15411,d,1,f,8,a,3,twelve,cluster2
21084,a,1,d,4,g,5,fourteen,cluster3
21348,b,1,a,3,g,6,fourteen,cluster0
13062,d,4,e,2,g,6,eleven,cluster0
12557,d,3,d,4,d,5,eleven,cluster1
19932,d,1,h,5,f,4,thirteen,cluster0
203,b,1,a,4,a,3,draw,cluster3
28040,b,1,f,7,f,5,sixteen,cluster2
23841,c,2,d,1,e,5,fourteen,cluster3
18759,c,2,d,2,e,8,thirteen,cluster0
27849,a,1,g,3,f,6,sixteen,cluster1
21658,b,1,c,8,g,6,fourteen,cluster3
1187,c,2,b,8,c,8,draw,cluster3
5725,d,1,b,7,h,2,eight,cluster2
24565,d,1,c,5,e,3,fourteen,cluster3
11281,c,2,f,3,g,6,eleven,cluster0
11895,d,1,h,7,b,2,eleven,cluster3
21155,a,1,e,7,g,2,fourteen,cluster0
7621,d,3,c,1,b,4,nine,cluster1
24960,d,1,g,4,b,5,fourteen,cluster1
5995,d,3,b,5,f,1,eight,cluster1
1615,c,3,h,7,g,6,draw,cluster3
26059,b,1,b,3,d,7,fifteen,cluster3
2852,c,2,e,5,a,1,one,cluster3
5788,d,1,g,8,h,4,eight,cluster2
594,b,2,e,1,d,2,draw,cluster0
12018,d,2,d,1,b,2,eleven,cluster1
1479,c,3,e,2,f,3,draw,cluster0
17513,b,1,h,5,d,8,thirteen,cluster3
25901,a,1,g,4,g,7,fifteen,cluster1
26377,b,1,f,1,d,2,fifteen,cluster3
20342,d,2,c,5,f,8,thirteen,cluster0
7855,d,3,g,4,b,8,nine,cluster1
7619,d,3,c,1,a,7,nine,cluster1
14003,c,1,e,2,h,8,twelve,cluster0
27312,c,2,f,3,d,5,fifteen,cluster3
19571,d,1,c,5,d,3,thirteen,cluster0
27322,d,1,b,1,c,4,fifteen,cluster0
3221,d,3,g,2,c,1,three,cluster1
7958,d,4,a,8,h,3,nine,cluster1
5583,c,3,a,4,h,2,eight,cluster2
5535,c,2,e,4,h,1,eight,cluster2
24922,d,1,g,2,d,7,fourteen,cluster3
10322,a,1,b,4,e,1,eleven,cluster3
17739,b,2,e,3,h,4,thirteen,cluster0
13762,b,2,g,6,e,1,twelve,cluster1
8537,b,1,g,5,h,7,ten,cluster2
27378,d,1,b,7,e,6,fifteen,cluster2
18729,c,2,c,8,c,4,thirteen,cluster3
17917,c,1,b,2,h,3,thirteen,cluster0
629,b,2,f,1,f,2,draw,cluster2
19800,d,1,f,1,a,4,thirteen,cluster0
11848,d,1,f,6,h,3,eleven,cluster2
14545,c,2,e,7,a,7,twelve,cluster3
10150,d,4,c,7,g,2,ten,cluster1
11817,d,1,f,2,g,4,eleven,cluster0
25812,a,1,e,5,h,5,fifteen,cluster0
27348,d,1,b,4,c,6,fifteen,cluster0
18387,c,2,a,1,e,3,thirteen,cluster0
17444,b,1,g,3,a,5,thirteen,cluster0
22651,c,1,a,2,d,4,fourteen,cluster3
12466,d,3,b,7,h,4,eleven,cluster2
10822,c,1,a,7,f,2,eleven,cluster3
7788,d,3,e,7,c,8,nine,cluster1
18524,c,2,a,8,f,5,thirteen,cluster3
19577,d,1,c,6,c,8,thirteen,cluster0
13341,b,1,d,2,c,6,twelve,cluster0
26868,c,1,b,3,c,5,fifteen,cluster3
20713,d,2,h,1,b,7,thirteen,cluster0
12940,d,4,b,1,g,7,eleven,cluster1
4264,d,3,b,1,a,5,six,cluster1
3210,d,3,b,6,b,1,three,cluster1
16661,d,3,h,6,f,4,twelve,cluster1
17450,b,1,g,4,g,8,thirteen,cluster0
13096,d,4,g,2,f,6,eleven,cluster1
26805,b,2,h,2,e,4,fifteen,cluster3
19700,d,1,e,2,b,5,thirteen,cluster0
7754,d,3,e,3,a,8,nine,cluster0
14462,c,2,e,2,f,6,twelve,cluster0
24206,d,1,a,4,a,6,fourteen,cluster0
11588,c,3,f,8,h,6,eleven,cluster2
19928,d,1,h,5,e,6,thirteen,cluster0
21626,b,1,c,5,d,8,fourteen,cluster3
17391,b,1,f,6,b,7,thirteen,cluster0
5757,d,1,f,4,h,2,eight,cluster2
9506,d,2,d,1,a,7,ten,cluster2
15624,d,2,c,3,g,8,twelve,cluster0
18808,c,2,d,7,h,7,thirteen,cluster2
13605,b,2,b,6,f,2,twelve,cluster1
14704,c,2,h,1,h,8,twelve,cluster3
3214,d,3,b,8,b,1,three,cluster1
16265,d,3,c,4,c,5,twelve,cluster1
7574,d,3,a,6,h,4,nine,cluster1
23444,c,1,g,7,b,4,fourteen,cluster3
22855,c,1,b,2,d,7,fourteen,cluster3
27142,c,1,f,6,c,4,fifteen,cluster3
15645,d,2,c,7,h,7,twelve,cluster2
2632,d,3,h,8,g,7,draw,cluster1
24833,d,1,f,4,b,4,fourteen,cluster2
3289,d,2,d,8,a,1,four,cluster1
18552,c,2,b,2,b,7,thirteen,cluster0
16783,a,1,b,5,g,4,thirteen,cluster0
5023,d,3,h,1,a,3,seven,cluster1
936,c,1,e,4,e,5,draw,cluster3
1226,c,2,d,4,e,4,draw,cluster3
21936,b,1,g,1,d,8,fourteen,cluster3
16494,d,3,g,2,c,6,twelve,cluster1
24468,d,1,b,8,e,8,fourteen,cluster3
4241,d,2,g,4,h,7,six,cluster2
5153,d,4,g,6,h,4,seven,cluster1
10331,a,1,b,5,f,1,eleven,cluster3
4590,c,1,g,5,h,1,seven,cluster3
15764,d,2,e,3,f,4,twelve,cluster0
15910,d,2,h,1,f,8,twelve,cluster0
27277,c,1,g,8,d,7,fifteen,cluster3
10313,a,1,a,6,f,1,eleven,cluster3
16457,d,3,f,8,c,6,twelve,cluster2
14902,c,3,c,2,g,3,twelve,cluster1
26533,b,1,g,6,d,5,fifteen,cluster3
20373,d,2,d,3,g,4,thirteen,cluster0
1649,d,1,a,7,a,6,draw,cluster2
21362,b,1,a,4,d,4,fourteen,cluster3
5084,d,4,d,1,h,1,seven,cluster2
17167,b,1,d,6,b,6,thirteen,cluster0
25556,a,1,a,7,h,5,fifteen,cluster2
6163,d,3,e,7,h,8,eight,cluster2
11677,d,1,c,2,a,2,eleven,cluster0
24410,d,1,b,4,f,5,fourteen,cluster3
27903,a,1,h,3,e,4,sixteen,cluster3
18527,c,2,a,8,g,4,thirteen,cluster0
19344,c,3,d,8,f,3,thirteen,cluster3
10631,b,1,g,4,g,2,eleven,cluster1
23706,c,2,b,2,b,4,fourteen,cluster3
15005,c,3,e,2,e,4,twelve,cluster0
15057,c,3,g,5,f,3,twelve,cluster1
16226,d,3,c,1,f,6,twelve,cluster0
7518,d,2,f,4,h,4,nine,cluster2
2320,d,3,a,1,b,1,draw,cluster1
11119,c,2,b,8,h,3,eleven,cluster2
6384,d,4,e,4,f,1,eight,cluster0
8004,d,4,b,6,e,1,nine,cluster1
261,b,1,b,7,c,7,draw,cluster3
16879,a,1,f,3,g,7,thirteen,cluster0
11981,d,2,b,5,f,4,eleven,cluster2
24983,d,1,g,5,e,4,fourteen,cluster1
16211,d,3,b,8,g,5,twelve,cluster1
26790,b,2,g,7,d,3,fifteen,cluster1
17104,b,1,c,6,f,8,thirteen,cluster0
18297,c,1,h,1,a,3,thirteen,cluster3
309,b,1,c,8,d,7,draw,cluster3
13078,d,4,e,7,g,4,eleven,cluster0
7669,d,3,c,6,h,6,nine,cluster2
3584,d,2,c,4,a,2,five,cluster1
2821,d,3,g,1,d,1,zero,cluster1
27842,a,1,g,3,c,3,sixteen,cluster1
6921,c,1,b,7,e,1,nine,cluster3
20818,d,2,h,6,e,6,thirteen,cluster0
15437,d,1,g,7,f,1,twelve,cluster1
18462,c,2,a,4,f,4,thirteen,cluster0
5143,d,4,g,3,h,1,seven,cluster1
15048,c,3,g,1,g,6,twelve,cluster1
11881,d,1,g,5,f,1,eleven,cluster1
9301,d,1,a,8,g,2,ten,cluster2
8319,a,1,a,3,f,2,ten,cluster2
916,c,1,e,1,f,1,draw,cluster0
13260,a,1,g,6,d,1,twelve,cluster3
14516,c,2,e,5,g,3,twelve,cluster0
8296,d,4,h,4,g,2,nine,cluster1
6423,d,4,e,8,c,2,eight,cluster0
9959,d,3,f,7,f,3,ten,cluster2
7305,c,3,e,7,f,1,nine,cluster1
17044,b,1,b,2,h,5,thirteen,cluster0
22136,b,1,h,5,e,6,fourteen,cluster3
25570,a,1,b,1,c,2,fifteen,cluster0
5578,c,3,a,3,f,1,eight,cluster3
4575,c,1,d,3,h,2,seven,cluster3
2122,d,2,d,6,d,5,draw,cluster2
10785,b,2,f,8,g,2,eleven,cluster2
16139,d,3,b,2,f,7,twelve,cluster0
7807,d,3,f,4,a,5,nine,cluster1
1030,c,1,g,1,g,2,draw,cluster1
3360,d,2,h,6,a,1,four,cluster1
2007,d,2,a,5,b,6,draw,cluster2
2155,d,2,e,6,d,6,draw,cluster0
12290,d,2,h,4,h,6,eleven,cluster2
24519,d,1,c,3,c,5,fourteen,cluster0
2937,c,1,h,3,a,1,two,cluster3
3059,c,3,f,5,c,1,two,cluster2
8996,c,2,f,4,g,7,ten,cluster2
5930,d,2,h,6,f,1,eight,cluster1
13436,b,1,f,1,g,7,twelve,cluster0
24015,c,2,g,7,d,7,fourteen,cluster3
14572,c,2,e,8,e,2,twelve,cluster3
16439,d,3,f,4,e,7,twelve,cluster2
17058,b,1,b,5,f,8,thirteen,cluster0
18309,c,1,h,3,a,3,thirteen,cluster3
4665,c,2,g,2,h,8,seven,cluster2
13126,d,4,h,2,g,5,eleven,cluster1
7217,c,3,a,2,h,2,nine,cluster1
10213,d,4,e,7,f,5,ten,cluster2
25477,d,2,g,7,c,4,fourteen,cluster1
8380,a,1,g,8,h,5,ten,cluster2
21127,a,1,e,2,h,5,fourteen,cluster0
18451,c,2,a,4,c,5,thirteen,cluster0
8370,a,1,g,3,c,2,ten,cluster2
14758,c,2,h,7,a,5,twelve,cluster3
898,c,1,d,6,d,7,draw,cluster3
4958,d,3,f,2,b,3,seven,cluster2
21616,b,1,c,4,g,6,fourteen,cluster0
4442,d,4,a,2,e,1,six,cluster1
2881,c,3,a,7,b,1,one,cluster3
19839,d,1,g,2,b,4,thirteen,cluster0
23261,c,1,f,2,b,3,fourteen,cluster3
18904,c,2,f,2,f,8,thirteen,cluster0
23821,c,2,c,8,c,5,fourteen,cluster3
18908,c,2,f,3,d,6,thirteen,cluster3
2227,d,2,g,1,g,2,draw,cluster1
25978,b,1,a,2,f,3,fifteen,cluster0
21769,b,1,e,3,g,5,fourteen,cluster0
6574,d,4,h,4,b,2,eight,cluster1
20502,d,2,f,3,c,5,thirteen,cluster0
15979,d,2,h,8,b,5,twelve,cluster2
3509,d,1,e,4,b,1,five,cluster0
13882,c,1,c,7,h,3,twelve,cluster3
15077,c,3,h,2,f,2,twelve,cluster3
21882,b,1,f,3,d,7,fourteen,cluster3
733,b,2,h,4,g,4,draw,cluster0
20155,d,2,b,3,d,8,thirteen,cluster0
146,a,1,g,5,f,5,draw,cluster1
2174,d,2,e,8,f,8,draw,cluster0
7256,c,3,b,6,h,2,nine,cluster1
18239,c,1,f,7,e,1,thirteen,cluster3
13128,d,4,h,2,g,7,eleven,cluster1
16150,d,3,b,3,e,6,twelve,cluster1
22597,b,2,h,8,g,3,fourteen,cluster3
23893,c,2,e,6,c,6,fourteen,cluster3
7625,d,3,c,1,f,3,nine,cluster1
8006,d,4,b,6,g,1,nine,cluster1
935,c,1,e,4,e,3,draw,cluster3
18002,c,1,d,1,b,4,thirteen,cluster0
600,b,2,e,2,d,3,draw,cluster0
22871,c,1,b,3,d,7,fourteen,cluster3
25037,d,1,g,8,g,3,fourteen,cluster1
1926,d,1,g,5,h,5,draw,cluster2
12825,d,3,h,3,c,8,eleven,cluster0
2802,c,2,a,3,a,1,zero,cluster3
27099,c,1,f,1,e,3,fifteen,cluster3
18778,c,2,d,3,g,7,thirteen,cluster0
2542,d,3,g,1,f,2,draw,cluster1
21457,b,1,a,8,f,4,fourteen,cluster3
3740,d,3,c,5,c,1,five,cluster1
20234,d,2,b,8,f,6,thirteen,cluster0
27372,d,1,b,7,d,5,fifteen,cluster3
19222,c,3,a,2,f,5,thirteen,cluster0
3546,d,1,g,6,a,1,five,cluster1
23201,c,1,e,6,a,4,fourteen,cluster3
12112,d,2,e,1,h,6,eleven,cluster0
22867,c,1,b,3,c,6,fourteen,cluster3
963,c,1,e,7,f,8,draw,cluster3
11701,d,1,c,6,a,3,eleven,cluster2
7557,d,3,a,3,a,8,nine,cluster1
25931,a,1,h,1,g,5,fifteen,cluster0
12510,d,3,c,5,e,8,eleven,cluster2
21032,a,1,c,2,h,5,fourteen,cluster3
20726,d,2,h,1,f,3,thirteen,cluster0
23604,c,1,h,6,b,3,fourteen,cluster3
4126,d,2,b,2,f,1,six,cluster1
19232,c,3,a,6,g,4,thirteen,cluster0
3841,d,3,g,7,a,1,five,cluster1
5928,d,2,h,5,g,1,eight,cluster1
27002,c,1,d,1,d,4,fifteen,cluster3
8470,b,1,c,6,b,8,ten,cluster2
8685,b,2,h,4,e,1,ten,cluster2
7363,c,3,h,6,d,1,nine,cluster3
18427,c,2,a,2,h,5,thirteen,cluster0
25360,d,2,c,8,d,6,fourteen,cluster3
5229,b,1,d,3,g,1,eight,cluster0
10339,a,1,b,8,e,1,eleven,cluster3
21789,b,1,e,5,c,7,fourteen,cluster3
6700,b,1,d,4,h,3,nine,cluster2
9105,c,3,a,8,f,1,ten,cluster2
6465,d,4,f,5,f,1,eight,cluster2
15304,d,1,d,8,g,2,twelve,cluster1
22052,b,1,h,1,e,7,fourteen,cluster3
27237,c,1,g,6,b,6,fifteen,cluster3
20948,a,1,a,2,e,2,fourteen,cluster3
21200,a,1,f,8,e,1,fourteen,cluster3
11767,d,1,e,3,a,6,eleven,cluster0
17530,b,1,h,7,b,3,thirteen,cluster3
25109,d,1,h,3,c,6,fourteen,cluster3
24714,d,1,e,3,c,4,fourteen,cluster0
2692,d,4,f,3,f,2,draw,cluster2
6538,d,4,g,6,d,1,eight,cluster1
4840,d,2,g,8,h,4,seven,cluster2
14119,c,1,g,8,f,1,twelve,cluster3
15490,d,1,h,6,h,2,twelve,cluster2
26930,c,1,c,2,e,3,fifteen,cluster3
10787,b,2,f,8,g,4,eleven,cluster2
26900,c,1,b,7,d,7,fifteen,cluster3
2678,d,4,e,6,f,5,draw,cluster0
125,a,1,g,2,g,3,draw,cluster1
7182,c,2,g,5,h,8,nine,cluster1
13867,c,1,b,7,h,3,twelve,cluster3
21170,a,1,e,8,h,3,fourteen,cluster3
11470,c,3,d,3,h,3,eleven,cluster2
14315,c,2,b,8,b,5,twelve,cluster3
273,b,1,c,3,d,4,draw,cluster3
488,b,1,g,2,g,1,draw,cluster1
940,c,1,e,5,d,4,draw,cluster3
25116,d,1,h,3,d,8,fourteen,cluster3
23463,c,1,g,8,d,4,fourteen,cluster3
11339,c,2,g,5,e,2,eleven,cluster1
5110,d,4,f,3,a,1,seven,cluster2
10187,d,4,e,1,f,5,ten,cluster2
19995,d,2,a,2,g,6,thirteen,cluster0
7564,d,3,a,4,b,8,nine,cluster1
26902,c,1,b,7,e,4,fifteen,cluster3
18197,c,1,e,8,g,3,thirteen,cluster0
16851,a,1,e,1,h,7,thirteen,cluster0
25767,a,1,d,8,g,3,fifteen,cluster0
3345,d,2,g,7,b,1,four,cluster1
13956,c,1,d,7,a,7,twelve,cluster3
10325,a,1,b,4,g,1,eleven,cluster0
19775,d,1,e,6,g,4,thirteen,cluster0
23299,c,1,f,5,b,7,fourteen,cluster3
19095,c,2,h,1,g,7,thirteen,cluster0
539,b,1,h,1,g,2,draw,cluster0
11636,c,3,h,6,h,8,eleven,cluster3
2608,d,3,h,3,g,3,draw,cluster1
9113,c,3,b,1,g,2,ten,cluster1
7752,d,3,e,2,h,8,nine,cluster0
22223,b,2,a,6,f,3,fourteen,cluster3
27946,b,1,b,6,d,4,sixteen,cluster3
11878,d,1,g,4,d,3,eleven,cluster1
11621,c,3,h,2,h,8,eleven,cluster3
3912,b,2,c,2,f,1,six,cluster1
9687,d,2,h,7,a,3,ten,cluster2
11657,d,1,b,5,f,2,eleven,cluster2
4996,d,3,g,3,g,1,seven,cluster1
12379,d,3,a,5,g,5,eleven,cluster1
9043,c,2,h,3,a,6,ten,cluster3
27175,c,1,f,7,f,5,fifteen,cluster3
23050,c,1,c,8,e,3,fourteen,cluster3
22218,b,2,a,4,g,5,fourteen,cluster0
20516,d,2,f,4,b,5,thirteen,cluster0
2583,d,3,g,6,h,5,draw,cluster2
8906,c,2,c,7,f,8,ten,cluster2
19410,c,3,g,8,g,6,thirteen,cluster1
9106,c,3,a,8,f,2,ten,cluster2
20394,d,2,d,8,d,5,thirteen,cluster0
6603,d,4,h,8,d,2,eight,cluster3
6828,b,2,e,3,e,1,nine,cluster1
8272,d,4,g,3,f,1,nine,cluster1
13136,d,4,h,4,g,6,eleven,cluster1
20205,d,2,b,6,f,6,thirteen,cluster0
19357,c,3,f,1,f,5,thirteen,cluster0
27756,a,1,c,8,e,4,sixteen,cluster3
2501,d,3,f,2,g,3,draw,cluster1
26967,c,1,c,7,d,5,fifteen,cluster3
16630,d,3,h,3,e,7,twelve,cluster0
13859,c,1,b,4,g,8,twelve,cluster0
19551,d,1,b,6,d,8,thirteen,cluster0
17663,b,2,c,7,g,3,thirteen,cluster0
25363,d,2,c,8,e,7,fourteen,cluster2
206,b,1,a,4,b,4,draw,cluster3
17638,b,2,c,2,h,5,thirteen,cluster0
5137,d,4,g,1,h,4,seven,cluster1
25574,a,1,b,1,d,3,fifteen,cluster3
27261,c,1,g,7,d,4,fifteen,cluster3
14157,c,1,h,6,d,8,twelve,cluster3
13017,d,4,d,1,f,4,eleven,cluster1
12529,d,3,c,8,h,5,eleven,cluster2
6073,d,3,c,7,f,2,eight,cluster1
1009,c,1,f,6,e,7,draw,cluster3
20874,d,3,b,7,c,5,thirteen,cluster0
16866,a,1,f,1,h,3,thirteen,cluster2
6424,d,4,e,8,d,1,eight,cluster0
7685,d,3,c,8,a,4,nine,cluster1
9581,d,2,f,1,h,2,ten,cluster2
7428,d,1,g,7,h,2,nine,cluster1
24504,d,1,c,2,c,6,fourteen,cluster0
14147,c,1,h,5,h,2,twelve,cluster3
23383,c,1,g,3,d,6,fourteen,cluster3
5115,d,4,f,4,g,2,seven,cluster1
4184,d,2,d,1,b,1,six,cluster1
24505,d,1,c,2,c,7,fourteen,cluster0
25020,d,1,g,8,b,5,fourteen,cluster1
21238,a,1,h,2,d,2,fourteen,cluster3
7170,c,2,g,1,h,3,nine,cluster1
13517,b,1,g,7,f,1,twelve,cluster1
12526,d,3,c,7,h,6,eleven,cluster2
26128,b,1,b,8,d,6,fifteen,cluster3
19036,c,2,g,5,e,6,thirteen,cluster0
2012,d,2,a,6,b,7,draw,cluster2
4104,d,2,a,6,b,1,six,cluster1
4265,d,3,b,1,a,7,six,cluster0
18658,c,2,c,1,c,7,thirteen,cluster0
1467,c,3,d,1,e,1,draw,cluster3
7079,c,2,d,2,a,8,nine,cluster3
19297,c,3,c,6,h,5,thirteen,cluster2
11255,c,2,f,1,g,8,eleven,cluster0
24130,d,1,a,1,d,8,fourteen,cluster3
9712,d,3,a,5,g,8,ten,cluster2
2964,c,2,e,1,a,2,two,cluster0
5246,b,2,b,3,g,1,eight,cluster1
24852,d,1,f,5,c,5,fourteen,cluster2
10056,d,3,h,8,a,5,ten,cluster2
