@relation 'krkopt_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1_clustered-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0'

@attribute Instance_number numeric
@attribute -0.672whitekingfile=d-0.486whitekingrank+0.346whitekingfile=b+0.305whitekingfile=c+0.225whitekingfile=a... numeric
@attribute '-0.733whitekingfile=c+0.488whitekingfile=b+0.26 whitekingfile=a-0.188whitekingrank+0.187blackkingfile=d...' numeric
@attribute -0.491blackkingrank+0.383whitekingfile=a-0.318blackkingfile=b+0.287blackkingfile=g+0.275blackkingfile=f... numeric
@attribute 0.788blackkingfile=h-0.37blackkingfile=g-0.336blackkingfile=f-0.249whiterookfile=h+0.128whiterookfile=g... numeric
@attribute 0.658blackkingfile=g-0.644blackkingfile=f-0.264whiterookfile=g+0.259whiterookfile=f+0.071blackkingrank... numeric
@attribute 0.405whiterookfile=e+0.396blackkingfile=c-0.341blackkingfile=e-0.322whiterookfile=a-0.31whiterookfile=c... numeric
@attribute 0.593whiterookfile=e-0.378blackkingfile=e+0.271whiterookfile=a-0.269whiterookfile=h-0.266whiterookfile=g... numeric
@attribute -0.683whiterookfile=a+0.476whiterookfile=c+0.377blackkingfile=a-0.259blackkingfile=c-0.17whiterookfile=h... numeric
@attribute '-0.717whiterookfile=b+0.341whiterookfile=f+0.334whiterookfile=g+0.277whiterookfile=h+0.24 whiterookfile=e...' numeric
@attribute -0.574whiterookfile=d-0.539whiterookfile=h+0.368whiterookfile=f+0.248whiterookfile=g+0.199whiterookfile=a... numeric
@attribute -0.563whiterookfile=d+0.511whiterookfile=h-0.463whiterookfile=g+0.243whiterookfile=c+0.179blackkingfile=h... numeric
@attribute -0.649whiterookfile=f+0.543whiterookfile=g-0.275whiterookfile=d-0.265blackkingfile=f+0.229whiterookfile=c... numeric
@attribute -0.612whiterookfile=c-0.421blackkingfile=c+0.328whiterookfile=b-0.302whitekingfile=a+0.288whitekingfile=b... numeric
@attribute -0.709blackkingfile=e-0.493whiterookfile=e+0.212blackkingfile=f+0.168blackkingfile=a+0.167whiterookfile=f... numeric
@attribute '0.626blackkingfile=a-0.532blackkingfile=b+0.332whiterookfile=a-0.268whiterookfile=b+0.17 whitekingfile=a...' numeric
@attribute -0.808blackkingfile=d+0.294blackkingfile=c+0.265whitekingfile=b-0.258whiterookfile=d-0.154whitekingfile=a... numeric
@attribute 0.593blackkingfile=b+0.401whitekingfile=a+0.322blackkingfile=a-0.319blackkingfile=c-0.288whitekingrank... numeric
@attribute '0.969whiterookrank-0.141blackkingrank+0.12 blackkingfile=c-0.076whiterookfile=d-0.061whitekingfile=a...' numeric
@attribute '0.74 blackkingrank-0.395blackkingfile=c+0.225blackkingfile=f-0.209blackkingfile=b+0.194whiterookrank...' numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
24426,-0.823896,0.193857,-1.619706,0.366498,0.293468,2.552651,-1.217166,-0.777562,-2.729666,-0.023706,-0.624112,-0.426362,-0.788238,-0.229878,-0.420201,1.366238,-0.788205,0.338259,-0.23042,fourteen,cluster4
24506,-0.849321,0.560227,-1.982046,0.334942,0.252957,0.90675,-0.426061,0.377416,-1.010281,-0.508424,0.009537,0.340382,-3.693136,0.383048,0.232716,1.303642,-1.374289,-1.03337,-0.181959,fourteen,cluster4
19345,0.321514,-1.798121,1.36234,-0.954008,-1.810195,-0.597633,0.97026,0.300525,-0.321672,-1.500052,-1.589361,-1.473334,0.087183,0.779847,-0.390228,-0.802081,-0.689539,1.210978,0.397833,thirteen,cluster3
14532,0.712481,-1.400015,1.433253,-0.976819,-1.791425,1.239766,2.295958,0.549012,0.820824,0.698157,0.365566,-0.642489,-0.057778,-0.799297,-0.314601,0.027842,-0.234844,0.873639,-0.191847,twelve,cluster3
13560,1.499174,1.683438,0.73883,-2.08518,1.577428,-0.255978,-0.148845,-0.214736,0.787033,-1.450548,1.010141,0.907733,1.425445,0.727363,-0.396209,1.011126,-0.081087,1.758165,-0.736777,twelve,cluster3
22262,0.888735,1.099112,-0.134573,-0.918546,1.833432,0.446298,0.135826,0.21836,-2.031191,0.696739,-0.311656,0.571311,1.793646,0.364099,-1.480359,1.367095,-0.697954,-1.725605,0.407473,fourteen,cluster2
18990,0.716671,-1.53991,0.472414,-0.505032,1.060062,0.225632,-0.273149,-0.204981,1.185567,0.986387,-1.719722,2.336391,0.273296,1.003844,-0.733217,0.28943,-0.439654,-1.082135,0.568009,thirteen,cluster3
16761,1.469086,1.332008,2.109154,-0.762132,1.909412,0.290783,0.275215,-2.338883,-0.605929,0.560311,-0.410324,0.608098,-1.33998,0.330248,1.508478,-0.280693,2.235908,-0.134723,1.001319,thirteen,cluster2
6382,-1.910532,-0.107487,1.221903,-0.310825,-0.207325,-0.206887,0.487167,0.456092,0.902504,0.584514,0.33358,-0.013189,0.436187,-3.953021,0.751083,-0.215072,-1.134147,0.117708,-0.858782,eight,cluster1
13444,1.459837,1.432047,-0.968393,2.493899,0.866004,-0.596578,-0.068943,0.214625,1.082788,0.599134,0.567255,-1.814879,0.781121,1.034395,-0.728834,1.284759,-0.60489,-1.513851,0.807194,twelve,cluster3
26996,1.619147,-1.435676,-0.822308,-0.149381,-0.12013,-1.794669,-0.892351,1.348274,-0.7255,-0.023817,0.811845,0.77264,-2.223797,-1.467277,-0.015138,0.047358,-0.789365,1.053465,1.861686,fifteen,cluster4
26074,0.98292,1.148294,-2.014335,-0.116163,-0.031642,-0.07398,0.007241,0.091752,-1.924954,0.272883,-0.039402,-0.109902,1.231833,-0.54615,-2.890981,0.829088,1.883331,-0.31938,-0.619451,fifteen,cluster0
11287,0.526459,-2.141236,-0.731196,0.130066,0.678124,-0.160118,-0.730352,1.468604,1.008966,1.272054,0.359849,-1.819287,0.671988,1.199121,1.652963,0.367059,0.902489,-0.091933,-0.578964,eleven,cluster0
7138,0.726393,-1.336971,1.671334,-1.108298,1.725865,0.928039,2.206323,0.611907,0.816017,0.627277,-0.119114,0.69263,0.269103,-0.988033,-0.164864,-0.051821,-0.105414,1.425601,-0.62488,nine,cluster3
11386,0.277591,-1.799089,-1.767947,-0.673281,0.078254,0.013882,-0.328828,-0.827656,1.075141,-1.873869,1.467113,0.439993,-0.065381,0.075267,-2.317772,-0.226209,1.69263,0.54566,0.388066,eleven,cluster0
6510,-2.333426,0.066496,1.109829,2.476346,-0.767147,-0.23503,-0.597891,-0.200647,1.204548,0.362673,-0.8561,1.759523,0.835606,0.438637,-0.27305,0.239582,-0.761895,-0.893663,-0.342001,eight,cluster3
26834,1.401243,1.123394,-0.178213,-1.200505,-0.29548,-1.31886,-1.57834,-0.340068,0.77237,-1.53247,1.564291,0.320137,1.336217,-1.806509,0.105453,0.755483,-0.962228,1.632279,-0.225019,fifteen,cluster4
21012,1.707513,1.853237,1.536637,0.105401,0.079782,2.360032,-1.667146,0.077009,-2.362752,0.969575,0.379175,0.017394,0.017872,-0.18519,0.165808,-3.137964,1.529549,0.554541,-0.7242,fourteen,cluster4
14354,0.660332,-1.319145,0.385593,-0.941034,1.795212,-0.911863,0.628461,1.38311,-0.54828,0.124954,0.356446,1.418633,-1.935732,1.046906,-0.709722,0.251103,-0.635895,0.317578,1.129921,twelve,cluster2
19947,-1.202574,0.400435,-1.79491,-0.832488,-0.011238,0.094967,-0.700184,-0.74627,0.879502,-2.00086,1.225297,0.268004,-0.062402,-0.278954,-1.744687,-0.093158,2.289524,1.43664,0.446454,thirteen,cluster0
6974,1.254003,-1.283569,0.331856,2.509301,-0.724687,0.119724,-0.390545,-0.145562,1.0928,0.349826,-0.809466,1.823631,0.39561,0.860906,-0.513013,0.255761,0.014789,-0.548338,0.283719,nine,cluster3
5853,-1.549568,0.035935,-0.822792,-0.296744,-0.174921,-0.778591,-0.138884,2.669227,-0.681402,0.057948,0.799766,0.696626,-1.107287,0.731392,2.135649,0.524227,0.792692,-0.41338,-0.358443,eight,cluster2
5892,-1.15512,0.424855,1.340487,-1.165513,1.66775,-0.701271,0.532395,0.367338,-0.428411,-1.657482,-2.291571,-0.299153,0.385278,0.251293,0.27057,-0.674924,-0.094266,1.317452,0.097308,eight,cluster3
14515,0.689658,-1.583799,0.33666,-0.716629,-1.626842,1.515568,2.380083,0.3923,0.757501,0.574297,0.333239,-0.602216,-0.269641,-0.627411,-0.559618,0.198335,-0.545081,0.13589,1.368566,twelve,cluster3
1502,0.638174,-1.91916,0.636778,0.080777,0.595256,-1.462061,-1.780632,0.137141,1.294194,1.412458,0.372129,-1.857597,0.069741,-1.58009,-0.021042,-0.124458,-1.04037,-0.868015,-0.536249,draw,cluster3
11518,0.182079,-1.708937,0.720166,2.268941,0.154288,0.943516,2.26662,0.407645,0.860473,-0.043005,0.868549,0.279609,0.38218,-0.985907,-0.387251,0.047273,-0.713524,-0.064738,0.346248,eleven,cluster3
11367,0.27343,-1.766584,-1.569106,-0.684606,0.07118,0.066486,-0.3362,-0.865501,1.247362,-1.751279,1.519704,0.436435,-0.007097,0.010927,-2.288299,-0.200801,1.651169,-1.090168,-0.280959,eleven,cluster0
5903,-1.278649,0.529289,1.13618,-0.810732,2.466797,-0.334377,-0.640399,0.261438,1.067861,1.280659,-0.41808,-1.395332,0.145965,0.693496,-0.156964,0.288113,-0.019677,0.410625,-0.106949,eight,cluster3
15176,-0.773641,0.650472,0.36005,1.968535,-0.037372,-1.081217,0.901139,-2.038868,-0.783315,0.012051,0.660238,0.171424,-0.003032,0.38837,1.121178,0.184792,0.774502,1.433804,0.766157,twelve,cluster2
21941,1.450727,1.428792,-0.650302,-0.522039,-2.539653,0.135032,0.045357,-0.103064,1.089773,0.962593,-1.391418,0.880083,0.666523,1.164578,-0.847624,1.33363,-0.652319,-1.614412,0.867425,fourteen,cluster3
1777,-0.403486,1.049382,-1.058188,-0.057826,-0.006902,0.083452,0.151752,0.281159,-0.65862,-1.302426,-1.372811,-0.695856,0.191809,0.414782,0.51826,-3.506829,-0.667334,0.387933,0.391888,draw,cluster1
11189,0.840545,-1.8477,-0.975353,0.289459,0.224344,0.840586,0.150985,-0.626543,-0.83621,-2.21862,-2.276771,-1.074037,-1.482456,0.337756,0.219887,0.022654,-1.461542,1.61904,-0.790979,eleven,cluster1
4540,1.241109,-1.203404,0.986284,1.944658,-0.055386,-1.144731,1.178527,-2.042732,-0.446077,0.301783,0.926924,0.291055,0.060679,0.598585,0.79421,0.024935,0.642779,-0.50555,-0.673952,seven,cluster2
369,1.707989,2.223461,-0.712095,-0.258545,-0.108588,1.096614,2.047398,0.710513,0.713384,1.070669,0.744928,0.178633,1.053694,-1.001972,0.180651,-2.026228,-0.974927,-0.545152,-1.895674,draw,cluster4
4666,0.717335,-1.595698,-0.063698,2.671367,-0.630408,0.129099,-0.306199,-0.244456,1.085432,0.286385,-0.792728,1.87136,0.383415,0.947706,-0.725008,0.293806,-0.467198,-0.711179,1.081401,seven,cluster3
4310,-2.300399,0.390206,-0.330393,-0.314284,-0.194294,-1.744954,0.212685,1.267364,-0.246947,-0.176032,0.587293,0.627724,-2.037777,-0.386679,-1.677686,-0.312792,1.601403,0.69209,-1.490378,six,cluster2
12982,-2.407037,0.265892,1.102929,-0.997081,1.746457,-1.073302,0.378521,1.30493,-0.317731,0.235543,0.31968,1.326759,-1.554647,0.58091,-0.372512,0.316081,-1.143408,-1.688616,0.024733,eleven,cluster2
6225,-1.35942,0.084655,0.919432,-1.160684,-0.278712,-0.873526,-2.134343,-0.504139,0.882711,-1.446776,1.565504,0.297827,0.751437,-2.181876,0.556834,-0.075081,-0.691309,0.83016,-0.562516,eight,cluster3
20593,-1.308894,0.141043,-1.616246,0.743936,-0.507585,1.8009,-1.301452,-1.159534,0.625027,0.284698,-2.067837,1.278066,-1.382066,0.347908,0.160048,1.229547,-1.390101,-0.709587,-0.593482,thirteen,cluster1
27410,-0.584132,1.444606,-0.926697,-0.142408,-0.07184,-0.284247,-0.144815,1.409864,-0.687699,0.58875,1.154691,0.847068,-1.821352,0.66381,0.216972,-2.571888,-0.792805,-1.143867,-0.362932,fifteen,cluster4
16382,-1.579612,0.746858,-0.753293,0.339876,0.802895,0.220241,-0.9461,0.11281,1.020472,1.731994,0.608093,-1.74148,0.194464,0.801492,-0.054123,-2.626955,-1.263298,-1.318041,-0.361456,twelve,cluster1
26331,1.589553,1.399538,-0.000114,-1.064162,-1.860155,-0.80922,1.180284,0.45204,-0.495956,-1.649005,-1.797122,-1.610891,0.646965,0.808262,-0.335198,0.249471,-0.51926,1.142995,0.782852,fifteen,cluster3
5974,-1.847641,0.082001,0.105054,-0.883733,1.841657,-0.965934,1.10288,-2.197182,-0.697916,0.585172,-0.233279,0.731912,-0.137541,0.618108,0.68898,0.256505,-0.161929,0.737166,1.848129,eight,cluster2
14680,1.15127,-1.893438,-0.684603,0.329101,-0.836679,-0.799173,-1.746866,-0.249669,0.965525,0.786455,-1.252226,1.720305,0.051719,-1.48088,-0.145179,0.032864,-0.911585,0.465394,1.609269,twelve,cluster3
670,0.947251,1.409096,0.700892,-0.760767,-2.698861,-0.255822,-0.001296,0.022424,1.244506,1.134593,-1.305385,0.865088,0.999369,0.964945,-0.675031,1.121556,-0.677359,-1.276236,-0.967531,draw,cluster3
10826,1.646626,-1.662915,0.379276,-0.250366,-0.16329,-0.169273,-1.733201,0.190175,-2.097907,0.741652,0.28972,-0.017971,0.88014,-2.273357,-0.508312,0.084071,-0.14732,-0.296694,-0.098,eleven,cluster1
1810,-0.54296,1.172925,-1.159609,0.021635,0.068308,1.854539,1.54317,0.475273,0.458781,0.838482,0.596534,0.173806,0.073995,-1.106233,0.434616,-2.684294,-0.612864,0.374994,0.355797,draw,cluster1
25927,1.47561,1.298182,1.887128,-1.310231,-1.558639,2.118664,-1.255783,-0.88353,0.941205,-1.512276,1.305721,-0.476597,-0.952056,0.540229,0.215198,-0.023002,1.584252,-1.855636,1.114137,fifteen,cluster4
22443,1.18378,1.951935,-0.869802,-0.185354,-0.070607,0.953327,2.106366,0.70556,0.57432,0.943498,0.726399,0.21424,1.069476,-0.922441,0.03533,-2.07612,-1.301218,1.053089,-1.087125,fourteen,cluster4
18396,0.677417,-1.632453,0.23373,-0.787899,-1.69287,-0.577011,1.434683,-2.24919,-0.40929,0.920934,0.475362,-0.507782,-0.517907,1.037671,0.280051,0.232062,-0.11245,-1.779191,1.030611,thirteen,cluster2
18822,0.843709,-1.700085,0.140051,2.248829,0.124769,-0.663779,0.865979,0.221606,-0.464842,-2.337493,-1.193791,-0.601792,0.285173,0.64873,-0.318029,-0.699488,-0.497665,1.071747,1.485015,thirteen,cluster3
12141,-1.335484,0.299546,-0.10536,-0.674995,-1.597442,1.708662,2.102075,0.308898,0.706454,0.477027,0.152091,-0.722195,-0.263704,-0.923367,-0.217128,0.426102,-0.528752,-0.834426,1.88469,eleven,cluster3
1306,0.691741,-1.617316,0.132944,-0.695611,-1.613616,1.488622,2.389706,0.413672,0.623269,0.474997,0.29163,-0.597587,-0.324136,-0.570205,-0.593741,0.187095,-0.528266,1.347104,1.952605,draw,cluster3
27308,0.967674,-0.935032,-0.575625,0.296169,0.780427,0.193516,-0.701062,0.19449,1.056089,1.827705,0.757499,-1.644638,0.075119,1.110927,-0.333488,-2.784805,-0.99364,-0.79738,-0.77301,fifteen,cluster4
22938,0.773704,-1.60484,-0.937863,-0.108725,-0.03027,0.292024,-0.296352,0.047207,-1.951216,0.331698,0.058625,-0.031812,0.469425,-0.547742,-2.748438,-0.184734,2.465369,1.03499,-0.699476,fourteen,cluster0
21733,1.584791,1.315353,-0.640283,-0.98555,1.790032,-0.895173,1.158399,0.386271,-0.543823,-1.814316,-2.305466,-0.24334,0.805114,0.755609,-0.382405,0.309035,-0.642949,1.019835,1.581151,fourteen,cluster3
6301,-2.125144,0.508402,0.437293,-0.135342,-0.071503,0.863835,-0.848883,0.255155,-2.264552,1.154157,0.646894,0.144035,1.474475,-0.039624,-0.586545,-2.721974,-1.056854,0.790125,-1.224158,eight,cluster1
1059,1.243588,-1.32333,0.431046,-0.524294,-2.544434,0.475378,-0.260486,-0.131137,1.02552,0.998118,-1.304373,0.957103,-0.099674,1.17012,-0.700431,0.30564,-0.045637,0.164571,0.872386,draw,cluster3
10210,-2.356948,0.08042,1.519938,-0.931037,-1.775888,1.100122,2.08389,0.469055,0.800637,0.604005,0.247901,-0.716194,0.174974,-1.122211,-0.09836,0.115775,-0.790489,0.802632,0.115136,ten,cluster3
13665,0.925898,1.286255,-0.382811,2.170555,0.103549,0.591218,2.511865,0.54441,0.73961,-0.16711,0.703512,0.166259,1.059158,-0.978105,-0.399995,1.043075,-0.853877,-0.10768,0.54171,twelve,cluster3
14768,0.290044,-1.723956,-1.321508,-0.792867,0.002576,-0.137493,-0.366079,-0.738614,1.039686,-1.861589,1.462471,0.422171,0.013303,0.017926,-2.212325,-0.317075,1.856156,1.520141,-0.10012,twelve,cluster0
20751,-0.864254,0.100302,-0.451265,-0.88318,-0.094892,-0.380038,-2.078687,-0.69552,0.879938,-1.525615,1.5234,0.317104,0.433744,-2.010779,0.36564,0.193665,-0.764848,-1.206471,0.932494,thirteen,cluster3
8862,0.685734,-1.547396,1.582302,-1.032325,1.758205,0.739191,-0.210139,0.208538,-1.882697,0.913713,-0.154697,0.629092,1.171993,0.233693,-1.207547,0.301983,-0.018495,-1.457195,-0.914751,ten,cluster2
7043,0.46105,-1.958084,-1.040677,-0.178386,-0.103111,-0.795941,0.190499,2.652012,-0.653152,0.090219,0.965911,0.841197,-1.238827,1.127627,1.644289,0.404422,0.580363,-0.05556,0.027685,nine,cluster2
3516,-0.965501,0.11395,-0.43693,-0.354558,-0.166891,1.275133,1.44613,1.878052,0.454719,0.377261,0.222549,-0.033274,0.839597,-1.154121,2.618011,0.328343,1.536384,1.755563,-0.681489,five,cluster0
16576,-1.811311,0.23325,0.969045,-0.607792,-2.610729,0.158701,-0.512056,-0.105578,0.931889,0.892955,-1.43766,0.864505,0.207973,0.796999,-0.374093,0.288539,-0.413111,1.49266,0.776169,twelve,cluster3
14615,1.172776,-1.677103,0.610272,-0.010171,0.545889,-1.448355,-1.83898,0.22936,1.147067,1.347168,0.305119,-1.892857,-0.015689,-1.573879,0.108756,-0.142477,-0.598686,0.443413,-0.420812,twelve,cluster3
3176,0.013167,-2.23133,0.213948,-1.063711,-0.176797,0.29988,-0.752828,0.764188,1.005868,-1.278739,1.864955,0.488887,1.495249,0.815607,1.783374,0.246264,0.727433,-0.795313,-1.990805,three,cluster1
26567,1.721118,2.031657,-1.857382,0.23809,-0.842076,0.111964,-0.456831,0.074831,0.665047,1.173588,-0.976487,1.810619,1.016215,1.068378,-0.33655,-1.840827,-1.038077,1.617863,0.232066,fifteen,cluster4
3766,-1.878624,-0.416551,0.173693,-0.391097,-0.231352,-0.72606,0.129654,1.621489,-0.479863,-1.667368,-1.639383,-0.852382,1.199379,0.311401,2.556806,-0.577355,0.81136,0.969355,-1.194486,five,cluster0
26660,1.724516,2.069956,-1.613835,-0.92532,-0.072469,0.412404,-0.480144,-0.327241,0.551992,-1.123362,1.951981,0.542007,1.302253,0.913178,-0.259716,-1.859431,-0.997261,1.215673,-0.217687,fifteen,cluster4
6035,-1.868291,0.579034,1.503359,-1.16884,1.646025,-1.108335,0.291925,1.420298,-0.348353,0.275693,0.291958,1.27796,-1.546241,0.501245,-0.155867,0.263868,-0.636776,-1.101162,-0.687963,eight,cluster2
20108,-1.347088,0.275941,0.916828,-0.888294,-1.748144,1.167037,-0.405264,0.111661,-2.042907,0.817453,0.115888,-0.829217,0.839684,0.147874,-1.000844,0.56691,-0.057662,-1.705631,0.289367,thirteen,cluster2
6767,1.368337,1.122632,-0.01493,-0.493477,-0.32718,-2.679776,0.043923,-1.962055,-0.445776,0.826748,0.429446,0.070437,0.694848,-1.920629,1.259869,0.659536,-0.580041,-0.533053,-0.913776,nine,cluster1
11754,-1.098289,0.214108,-2.087182,0.02634,0.04909,-0.768714,0.527436,-0.021498,-0.312052,-2.194187,-2.03602,-0.921201,-0.463293,-0.436862,-1.495166,-0.937406,1.988611,0.586832,1.033997,eleven,cluster0
15672,-1.182103,0.273577,0.442734,-0.916647,1.825259,-0.372864,0.609148,0.17278,-0.319512,-1.658752,-2.271307,-0.262438,0.231699,0.35884,0.055025,-0.479025,-0.445963,-1.056125,0.988695,twelve,cluster3
6970,1.273444,-1.137304,1.204672,2.241147,0.702794,-0.506375,-0.45666,0.326792,1.119848,0.781808,0.697608,-1.777061,0.230576,0.860916,-0.341274,0.100445,0.287385,0.578269,-0.833244,nine,cluster3
12613,-1.843114,0.277826,1.236082,-0.894337,-1.744344,1.369124,2.059923,0.401439,0.937166,0.695607,0.260089,-0.735049,0.07672,-1.137268,-0.053836,0.242365,-0.603081,-1.345477,-0.120239,eleven,cluster3
27388,-0.564922,0.97161,-1.20476,0.010365,0.04527,1.434766,-0.893547,0.220163,-2.581841,0.915308,0.46211,0.100634,0.94279,0.179698,-0.566216,-2.458002,-0.304143,1.313722,0.830805,fifteen,cluster4
18902,0.707675,-1.567365,0.447242,-0.481716,-0.928537,0.087004,-0.198254,0.10386,1.194625,1.42425,0.257029,-2.574828,-0.344222,1.292869,-0.860084,0.32174,-0.492489,-1.119986,0.786333,thirteen,cluster3
21196,1.944307,1.186747,2.024397,0.206868,0.668719,-0.193148,-2.890187,0.03225,0.972963,1.051285,-0.093567,-2.103184,-1.203986,-2.063896,1.134724,-0.530135,1.538479,1.048678,0.227022,fourteen,cluster4
13999,1.203498,-1.420923,-0.155787,-0.649216,-1.575918,1.783283,2.367989,0.329583,0.797788,0.589888,0.3148,-0.615371,-0.418602,-0.592396,-0.553868,0.327853,-0.365502,-1.225619,1.632243,twelve,cluster3
10382,1.935998,1.182698,2.004894,0.245642,0.693332,-0.090514,-2.881184,-0.033643,1.124922,1.144445,-0.049637,-2.098902,-1.188833,-2.092432,1.116123,-0.473463,1.439901,-0.649778,-0.112923,eleven,cluster4
17231,1.434502,1.265974,-2.20413,0.319003,0.279581,2.387668,1.798902,-0.378031,0.350276,-0.085365,-0.417551,-0.312371,-0.904351,-1.211126,0.100248,1.911832,-1.670648,-0.55991,-1.05654,thirteen,cluster1
3501,-0.980043,0.106864,-0.471061,-0.286703,-0.123819,1.454741,1.461884,1.762738,0.720647,0.540292,0.299426,-0.025781,0.866115,-1.204058,2.58546,0.42752,1.363871,-1.216733,-1.276394,five,cluster0
2180,-1.280733,0.562807,1.339896,-0.831751,2.453571,-0.307431,-0.650022,0.240066,1.202093,1.379959,-0.376471,-1.399961,0.20046,0.63629,-0.122841,0.299352,-0.036493,-0.800589,-0.690989,draw,cluster3
21539,0.99745,1.224439,-1.56302,-0.245443,-0.113473,-0.251013,-0.032261,0.197268,-1.998398,0.261873,-0.055025,-0.128795,1.306729,-0.596356,-2.780884,0.724054,2.071502,1.079715,-1.022651,fourteen,cluster0
4749,-0.773205,0.529704,-0.532224,2.622053,-0.650374,0.3359,-0.642555,-0.235639,0.887258,0.123824,-1.040885,1.716122,0.303922,0.657959,-0.25272,0.503554,-0.009185,-0.370066,1.712963,seven,cluster3
27520,-0.3323,0.406684,-0.100976,0.039083,0.588374,-1.063233,-2.147707,0.127762,1.11858,1.271628,0.103212,-2.034901,-0.119371,-1.863491,0.50972,0.169376,-0.321015,-1.40117,0.114896,fifteen,cluster3
18941,1.147882,-1.896428,-0.699788,0.290425,0.736004,-1.148182,-1.740731,0.061073,1.025492,1.170588,0.253149,-1.845814,-0.27447,-1.359055,-0.179685,0.045112,-0.941397,0.06765,1.553666,thirteen,cluster3
2040,-1.337747,0.10004,-0.710074,0.237661,0.203785,2.287513,-1.228819,-0.724643,-2.577469,0.112724,-0.544421,-0.424605,-0.537864,-0.365037,-0.348406,1.230862,-0.952126,0.126567,-1.492203,draw,cluster1
11480,0.321554,-1.83248,0.821588,2.18948,0.079078,-0.827572,0.875202,0.213531,-0.256928,-2.183914,-1.100796,-0.590054,0.499994,0.535108,-0.303607,-0.775263,-0.767994,-0.051799,0.382339,eleven,cluster3
403,1.691404,2.008185,-2.002652,0.003275,0.056915,1.294153,2.136644,0.60812,0.439849,0.800928,0.649027,0.221394,0.779759,-0.758612,-0.089189,-1.895311,-1.21906,0.77754,0.418751,draw,cluster4
27912,1.745996,1.935577,0.888639,-0.580815,0.119559,2.096884,-1.769844,-0.710534,0.612721,-1.225271,1.751279,0.44824,-0.551657,0.393957,0.765045,-3.200388,1.206324,0.590038,-0.020274,sixteen,cluster4
1827,-0.551252,1.065287,-1.804888,0.152546,0.15106,1.953309,1.587793,0.424076,0.322014,0.703612,0.548584,0.195187,-0.062972,-0.984552,0.299696,-2.618835,-0.73493,1.036341,1.51301,draw,cluster1
18662,0.889812,-0.827013,-1.331545,0.107303,0.07487,-0.290933,0.25704,1.288856,-0.570575,0.63359,1.368201,1.033667,-1.914379,1.096773,-0.44761,-2.656577,-1.479292,-1.735488,0.321826,thirteen,cluster1
14637,0.520244,-2.247862,-1.371599,0.251283,0.754722,-0.087007,-0.687979,1.43388,0.834209,1.113893,0.300917,-1.798977,0.531232,1.327935,1.522693,0.41835,0.805068,0.994027,0.663234,twelve,cluster0
17992,1.187289,-1.136924,-0.196527,2.183192,0.079988,-0.892055,0.546065,1.369961,-0.643583,-0.547177,1.260361,0.922624,-1.89589,0.968443,-0.590316,0.294132,-0.320333,0.301507,1.418804,thirteen,cluster2
9083,0.1864,-1.611545,1.82277,-1.115502,-1.908376,-1.120527,1.362652,-2.029761,-0.386254,1.029204,0.526128,-0.534899,-0.157083,0.830769,0.519317,-0.067949,0.018208,0.320067,-0.79348,ten,cluster2
11913,-1.326922,0.295715,-0.283102,2.238862,0.125512,-0.867863,1.015363,-2.26465,-0.583007,0.058921,0.734209,0.233416,-0.035627,0.46817,0.833209,0.33911,0.087528,-1.339347,1.383001,eleven,cluster2
24352,-0.808297,0.520194,0.567913,2.114147,0.060075,0.900776,-0.575044,0.144933,-2.105027,0.097731,0.546106,0.010964,1.210196,-0.12646,-0.736351,0.544444,0.362685,-1.594354,0.06023,fourteen,cluster2
7364,0.657418,-1.837268,1.133357,-1.132831,-0.26412,-0.965274,-1.835458,-0.481732,0.989476,-1.332355,1.759954,0.427787,0.709946,-1.864384,0.15697,-0.243247,-0.814046,0.888621,-0.919534,nine,cluster3
13447,1.266123,0.851932,-1.843925,0.051067,0.639692,-0.461098,-0.480606,1.572422,0.964082,1.19453,0.216777,-1.930496,1.356543,1.192656,1.630919,1.391198,0.712846,-0.984103,-0.553475,twelve,cluster0
9135,0.164215,-1.77028,1.851295,-0.99734,-1.828468,0.706228,-0.115161,0.257779,-2.032146,0.899133,0.315475,-0.696083,0.982708,0.408815,-1.349084,0.209624,-0.25357,0.626193,-0.490436,ten,cluster2
2066,-1.538662,-0.475639,-1.328949,-0.074484,-0.013819,1.041767,-0.866741,1.418532,-2.519827,0.401656,0.120488,-0.039826,1.621301,0.268816,1.295088,0.697714,1.174946,1.132354,0.994401,draw,cluster2
21273,1.51302,1.420163,2.268507,1.535923,0.142358,1.432027,-1.438847,-0.6936,0.707102,-2.311319,1.71911,0.364616,-0.404607,0.223612,0.540614,-0.262924,1.980717,1.378232,0.632189,fourteen,cluster4
19558,-0.793761,0.56181,0.810635,2.015579,-0.002376,0.722455,-0.602672,0.255347,-2.274713,0.010711,0.499855,-0.002229,1.234384,-0.126594,-0.665027,0.442339,0.543027,0.591342,0.156082,thirteen,cluster2
