@relation spambase_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A58-N200-T1.0E-4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Class {1,0}

@data
-3.655774,1.449199,6.639551,10.028627,0.016488,12.190594,-5.827891,3.581606,1.328827,-0.230755,1.797152,-3.232491,11.181439,1.508357,1.409261,-7.960185,2.467738,-2.984078,-0.337721,-10.194148,1.278032,0.467437,-8.493905,0.578074,-4.202997,-6.54141,-0.703931,4.0556,7.041205,-5.275914,5.286518,3.758157,-4.034724,9.895967,8.336084,0.051055,-8.382486,-3.524537,-0.028575,-0.758858,-0.605121,-1.653879,-10.407904,-3.326254,-3.831551,0.457503,3.962036,-0.398483,7.994801,6.678604,6.069535,1.765799,6.448657,-0.770155,3.253267,0.318217,1.803491,0
-0.40123,0.150871,0.710993,1.07754,0.005556,1.302499,-0.623525,0.385331,0.144115,-0.020548,0.190221,-0.336909,1.197057,0.159703,0.156584,-0.861395,0.268333,-0.311237,-0.037611,-1.099604,0.155583,0.053567,-0.917073,0.067332,-0.454398,-0.699184,-0.073678,0.430272,0.766722,-0.568566,0.56955,0.407955,-0.440237,1.058833,0.911162,0.002966,-0.897765,-0.371794,-0.000293,-0.093653,-0.070178,-0.165961,-1.132536,-0.357434,-0.398038,0.038645,0.430469,-0.043663,0.863124,0.714491,0.658502,0.195125,0.685967,-0.08014,0.344465,0.033534,0.191747,1
-2.06624,0.810649,3.765906,5.681831,0.010987,6.898953,-3.298809,2.031071,0.767698,-0.137773,1.020322,-1.827809,6.316669,0.857856,0.807009,-4.508367,1.403007,-1.688368,-0.187793,-5.77555,0.724727,0.267477,-4.80987,0.321871,-2.372147,-3.703825,-0.389813,2.29851,3.983426,-2.992177,3.001527,2.144957,-2.27458,5.588087,4.729408,0.021681,-4.744134,-1.982537,-0.012094,-0.433319,-0.353543,-0.921903,-5.894002,-1.886184,-2.18028,0.260282,2.241161,-0.227672,4.535067,3.776401,3.442935,1.007016,3.65263,-0.433015,1.842192,0.181287,1.022105,0
-2.25852,0.891929,4.099613,6.197628,0.001385,7.540616,-3.599046,2.218393,0.814939,-0.141807,1.113817,-1.996683,6.914552,0.931382,0.87861,-4.929188,1.533707,-1.848148,-0.200913,-6.30544,0.78609,0.288153,-5.243692,0.358072,-2.601939,-4.042498,-0.430128,2.510229,4.359633,-3.265073,3.266641,2.326883,-2.495285,6.116997,5.157649,0.023787,-5.185128,-2.169113,-0.011208,-0.470756,-0.37508,-1.014903,-6.435637,-2.056816,-2.371221,0.28154,2.444683,-0.250257,4.946278,4.123818,3.759349,1.091445,3.980949,-0.46503,2.014614,0.205643,1.111942,0
-0.238161,0.07971,0.414326,0.625201,-0.011649,0.741307,-0.343973,0.212183,0.085468,0.002074,0.102236,-0.208462,0.680301,0.091234,0.10562,-0.49016,0.163582,-0.175553,-0.015825,-0.607832,0.090354,0.03677,-0.52194,0.052105,-0.255519,-0.374148,-0.039471,0.240368,0.441587,-0.331906,0.342703,0.223234,-0.256265,0.599726,0.507861,-0.007582,-0.524099,-0.207499,0.011331,-0.062988,-0.060622,-0.076669,-0.653588,-0.229173,-0.222003,-0.004118,0.224512,-0.028576,0.490955,0.400652,0.39666,0.113129,0.385542,-0.029696,0.189154,0.027586,0.131571,1
-0.197977,0.11322,0.38343,0.613396,-0.015808,0.715,-0.33119,0.215599,0.062868,0.006432,0.111921,-0.189395,0.658954,0.072302,0.157955,-0.457555,0.159479,-0.18092,-0.008024,-0.599305,0.082618,0.031866,-0.493484,0.085053,-0.275211,-0.379648,-0.027175,0.218547,0.44194,-0.296512,0.370257,0.224547,-0.245495,0.613482,0.502365,-0.02176,-0.502959,-0.183351,0.045357,-0.073052,-0.068333,-0.037469,-0.632711,-0.196285,-0.22202,0.014461,0.250401,-0.045754,0.495668,0.379658,0.388443,0.117998,0.371973,-0.012783,0.190463,0.014702,0.157851,0
-0.137032,0.065616,0.247315,0.369211,-0.020017,0.456173,-0.226053,0.140143,0.031221,-0.009514,0.059718,-0.121643,0.415163,0.056758,0.038796,-0.290541,0.09691,-0.110019,0.000736,-0.35395,0.055534,0.011111,-0.291519,0.017557,-0.146566,-0.245518,0.002477,0.177367,0.246527,-0.205065,0.206214,0.148307,-0.169348,0.353497,0.288218,0.000134,-0.298737,-0.120664,0.010894,-0.01879,-0.005938,-0.060836,-0.37916,-0.130554,-0.125982,0.021009,0.157065,-0.031661,0.285961,0.251642,0.210251,0.056596,0.223541,-0.034254,0.12327,0.017004,0.061799,0
-0.518596,0.225385,1.011902,1.508735,0.002782,1.796729,-0.872143,0.500345,0.178536,-0.033943,0.262579,-0.501232,1.665708,0.23727,0.202297,-1.180685,0.356743,-0.403675,-0.074594,-1.555495,0.173556,0.054458,-1.24637,0.10951,-0.580196,-0.986783,-0.122073,0.620666,1.082871,-0.773665,0.765534,0.564511,-0.604458,1.462951,1.216258,-0.00422,-1.263928,-0.487527,-0.013784,-0.115889,-0.089345,-0.260814,-1.550962,-0.479376,-0.561523,0.061559,0.592621,-0.08022,1.196225,1.018164,0.887746,0.280962,0.956139,-0.118675,0.471574,0.069659,0.303896,1
-2.205653,0.887187,4.070717,6.122728,0.027965,7.461796,-3.573164,2.153064,0.848605,-0.130694,1.076549,-2.008122,6.841254,0.919793,0.890527,-4.833995,1.465455,-1.821866,-0.207893,-6.229633,0.748829,0.297311,-5.167739,0.376585,-2.506312,-4.032415,-0.442323,2.503255,4.30041,-3.214224,3.231247,2.256234,-2.476346,6.0054,5.08,0.072028,-5.138146,-2.118937,-0.003296,-0.46499,-0.360504,-1.017727,-6.357874,-2.018783,-2.339815,0.297834,2.402999,-0.237298,4.862547,4.095665,3.706136,1.087679,3.940034,-0.449766,1.973367,0.223398,1.090604,1
-1.375166,0.540574,2.482092,3.811322,0.020139,4.62386,-2.266354,1.396329,0.497402,-0.073817,0.696356,-1.207607,4.234957,0.590542,0.552932,-3.01429,0.973266,-1.172443,-0.118418,-3.913033,0.472587,0.170357,-3.254868,0.253162,-1.584539,-2.498975,-0.286326,1.560845,2.66851,-2.010926,2.010778,1.454233,-1.558945,3.732696,3.147222,0.021104,-3.200361,-1.354325,-0.006482,-0.295406,-0.251407,-0.630905,-3.971843,-1.271433,-1.442341,0.170097,1.465892,-0.147378,3.055781,2.547324,2.317976,0.665053,2.471982,-0.316941,1.246192,0.114286,0.67977,0
-0.087238,0.059381,0.220853,0.3645,0.070459,0.432549,-0.219879,0.119071,0.023501,-0.015237,0.021844,-0.105632,0.371076,0.083867,-0.018003,-0.256403,0.083822,-0.104466,-0.008287,-0.301427,0.053781,0.013121,-0.262473,0.042928,-0.181656,-0.206664,-0.012974,0.150556,0.285638,-0.200134,0.18062,0.117097,-0.151837,0.315288,0.340302,0.002603,-0.286519,-0.117555,-0.005671,-0.015788,-0.084975,-0.079338,-0.333537,-0.082766,-0.155376,0.023779,0.104348,-0.020765,0.258887,0.226298,0.202348,0.024149,0.226876,0.005408,0.114107,-0.007369,0.096842,0
-0.788138,0.304238,1.441543,2.177194,0.01277,2.615199,-1.242378,0.779363,0.286518,-0.039981,0.39177,-0.697446,2.398738,0.304774,0.308738,-1.709191,0.54246,-0.646735,-0.075381,-2.210295,0.280551,0.107149,-1.826967,0.128959,-0.911659,-1.399049,-0.138803,0.886031,1.507675,-1.136889,1.139194,0.828255,-0.865803,2.148434,1.814142,0.00599,-1.814161,-0.754425,-0.011173,-0.169718,-0.132666,-0.354829,-2.237573,-0.716568,-0.827919,0.081295,0.851815,-0.085882,1.731123,1.428027,1.302176,0.377732,1.394441,-0.174823,0.716799,0.076726,0.39164,1
-0.066211,0.021666,0.122778,0.178503,-0.005587,0.223407,-0.109852,0.062879,0.019409,-0.008453,0.039499,-0.053,0.209377,0.033755,0.026465,-0.149546,0.043576,-0.05007,-0.010566,-0.192663,0.027989,0.008419,-0.158291,0.002953,-0.078086,-0.121673,-0.012553,0.076877,0.132182,-0.100433,0.100089,0.072784,-0.074844,0.177559,0.155553,0.002091,-0.150571,-0.068444,-0.001725,-0.016071,-0.011224,-0.026814,-0.188677,-0.055985,-0.069901,0.009325,0.070334,-0.009252,0.152649,0.120387,0.112477,0.032145,0.120584,-0.010795,0.056732,0.002616,0.028854,0
-2.627032,1.018303,4.734809,7.162935,0.02763,8.705487,-4.158861,2.556496,0.971357,-0.17276,1.276411,-2.31873,7.981707,1.077513,1.007094,-5.67682,1.768708,-2.124894,-0.232997,-7.279544,0.911661,0.336512,-6.060997,0.408918,-2.996112,-4.674331,-0.495399,2.891671,5.024177,-3.765928,3.785234,2.704703,-2.871759,7.049099,5.952826,0.03715,-5.988314,-2.511955,-0.005047,-0.543808,-0.450439,-1.175997,-7.439129,-2.372947,-2.746365,0.325252,2.835072,-0.279789,5.723951,4.76813,4.34151,1.269385,4.603273,-0.545178,2.321569,0.231905,1.278795,1
-0.494773,0.184461,0.879131,1.316378,0.00279,1.601517,-0.774719,0.467499,0.182143,-0.041364,0.246704,-0.42497,1.456029,0.205919,0.19299,-1.035655,0.321641,-0.395641,-0.04385,-1.33835,0.168321,0.054415,-1.123852,0.074723,-0.546412,-0.847913,-0.093644,0.535157,0.936464,-0.696825,0.690882,0.491461,-0.52875,1.308529,1.093811,0.007737,-1.086097,-0.460548,-0.006026,-0.107893,-0.081421,-0.226593,-1.392737,-0.433708,-0.504216,0.065509,0.514241,-0.054457,1.053254,0.863422,0.812199,0.223212,0.837181,-0.095722,0.426813,0.053249,0.240867,1
-1.1994,0.476533,2.168994,3.247376,0.004373,3.996558,-1.899597,1.19915,0.442704,-0.030413,0.589839,-1.048764,3.615196,0.472453,0.478614,-2.560681,0.800301,-0.943071,-0.133511,-3.291996,0.432879,0.180958,-2.772825,0.216195,-1.362701,-2.118686,-0.198659,1.306094,2.262211,-1.739853,1.788822,1.208351,-1.303994,3.199692,2.713145,0.040412,-2.72712,-1.125357,-0.031645,-0.243801,-0.213758,-0.525709,-3.413045,-1.10363,-1.238594,0.130112,1.310486,-0.114467,2.595712,2.185331,1.968969,0.572267,2.117731,-0.228986,1.031567,0.118306,0.624437,1
-3.696973,1.45347,6.694042,10.095424,0.023369,12.286339,-5.884384,3.60767,1.359687,-0.244006,1.809547,-3.262834,11.250614,1.524407,1.428175,-8.022213,2.493571,-3.007629,-0.341345,-10.292528,1.292724,0.466166,-8.551989,0.584661,-4.23109,-6.601287,-0.697441,4.081571,7.098309,-5.314151,5.32091,3.807882,-4.074843,9.967891,8.417058,0.040233,-8.448912,-3.548247,-0.016324,-0.770564,-0.616811,-1.657164,-10.498513,-3.35182,-3.880748,0.465941,3.987963,-0.407807,8.054049,6.730132,6.1248,1.779444,6.507269,-0.768229,3.278353,0.33161,1.804252,0
-0.637153,0.248514,1.168174,1.751687,-0.003766,2.13841,-1.017836,0.626873,0.232144,-0.045185,0.318836,-0.567051,1.955702,0.273949,0.247367,-1.39762,0.435606,-0.52653,-0.057855,-1.787656,0.222689,0.079358,-1.490449,0.08874,-0.735661,-1.148978,-0.118343,0.715527,1.23834,-0.925746,0.923304,0.659682,-0.710349,1.728872,1.460402,0.01031,-1.461065,-0.618141,-0.000509,-0.129034,-0.112013,-0.28545,-1.820368,-0.582465,-0.671089,0.079651,0.688518,-0.06953,1.404447,1.171571,1.065889,0.316752,1.127197,-0.134408,0.569187,0.056197,0.313756,0
-0.001972,0.021979,0.022878,0.045187,-0.015411,0.05928,-0.046494,0.005051,0.019833,-0.008283,0.009828,-0.014533,0.050425,-0.000023,0.007369,-0.033797,0.026669,-0.011438,-0.015312,-0.049591,0.000653,0.013974,-0.027252,-0.001742,-0.028627,-0.024375,0.000682,0.02801,0.039054,-0.011194,0.033445,0.030656,-0.008432,0.049935,0.036938,0.003382,-0.047217,-0.018241,-0.008215,-0.013145,0.010152,-0.027625,-0.046501,-0.021361,-0.021257,-0.009759,0.008242,0.012638,0.041888,0.021825,0.020035,0.01105,0.013813,0.017612,-0.014196,-0.028023,-0.005726,0
-0.410247,0.156426,0.750439,1.127727,-0.002278,1.362843,-0.644844,0.401752,0.157189,-0.015518,0.187832,-0.36806,1.268223,0.169573,0.147761,-0.916688,0.274771,-0.341559,-0.029408,-1.150984,0.142316,0.059186,-0.964538,0.061558,-0.464823,-0.735951,-0.085598,0.462166,0.802079,-0.601721,0.598362,0.436825,-0.458673,1.118985,0.93439,-0.000354,-0.961637,-0.407474,0.014616,-0.085973,-0.072794,-0.186732,-1.172939,-0.374354,-0.438415,0.048496,0.443146,-0.041741,0.889779,0.754919,0.691961,0.196154,0.738673,-0.08582,0.352264,0.041226,0.195433,1
-0.109644,0.081174,0.207887,0.296142,0.017054,0.358022,-0.18318,0.131333,0.060532,-0.005869,0.075176,-0.095434,0.314831,0.059375,0.076895,-0.236674,0.087931,-0.074459,-0.006194,-0.300788,0.011101,0.011587,-0.264239,0.006279,-0.097097,-0.147416,-0.002358,0.112772,0.210003,-0.16293,0.10782,0.11402,-0.090048,0.28479,0.276559,-0.007212,-0.278756,-0.15835,-0.010566,-0.046154,-0.017782,-0.045777,-0.27137,-0.111118,-0.084933,0.032148,0.137102,-0.023633,0.255063,0.235836,0.174927,0.036674,0.195473,-0.009477,0.125634,0.00592,0.06224,0
-1.660625,0.652572,3.01228,4.543577,0.003547,5.532242,-2.64131,1.626354,0.617039,-0.114705,0.814183,-1.465381,5.076575,0.702702,0.641887,-3.613323,1.118293,-1.35584,-0.153139,-4.633905,0.57022,0.212103,-3.851871,0.258636,-1.896006,-2.967314,-0.314962,1.844488,3.206593,-2.398823,2.401652,1.715597,-1.832321,4.480629,3.774906,0.029354,-3.804101,-1.595859,-0.008612,-0.349153,-0.28648,-0.746056,-4.719649,-1.506347,-1.74743,0.216087,1.793645,-0.176047,3.621799,3.027902,2.766408,0.801491,2.928174,-0.344636,1.469683,0.158008,0.806572,1
-0.837673,0.328981,1.518695,2.291556,0.001237,2.78594,-1.335393,0.819133,0.305582,-0.057909,0.416931,-0.733157,2.556787,0.353444,0.325966,-1.819913,0.5631,-0.683595,-0.075472,-2.333236,0.294321,0.10467,-1.939886,0.128835,-0.955882,-1.498162,-0.152814,0.940295,1.609141,-1.208302,1.214704,0.871493,-0.931602,2.264093,1.905764,0.007894,-1.910922,-0.802717,-0.005294,-0.180504,-0.139122,-0.37023,-2.381374,-0.752511,-0.882977,0.111631,0.908237,-0.09317,1.822817,1.525261,1.389761,0.399373,1.477642,-0.175115,0.743143,0.07564,0.405883,0
-0.120276,0.031499,0.194591,0.299654,0.011936,0.360766,-0.168053,0.097796,0.027559,0.005104,0.044192,-0.081879,0.331201,0.032592,0.033144,-0.241491,0.068319,-0.085459,-0.008379,-0.320448,0.068988,0.021616,-0.252423,0.010861,-0.13212,-0.195104,-0.02781,0.130414,0.216685,-0.152867,0.146267,0.130003,-0.130354,0.286553,0.270617,0.002818,-0.260439,-0.113915,0.005876,-0.023017,-0.012037,-0.039908,-0.312286,-0.098344,-0.100524,0.000606,0.128266,-0.01137,0.23899,0.203772,0.170055,0.06185,0.199792,-0.023218,0.097815,0.009814,0.028041,0
-0.006491,0.030385,0.035482,0.068944,-0.017123,0.087449,-0.063446,0.010137,0.027483,-0.008704,0.011906,-0.023271,0.073743,-0.000745,0.010174,-0.050679,0.036659,-0.018819,-0.017843,-0.072046,0.001852,0.018724,-0.042537,0.000575,-0.040126,-0.037079,0.000307,0.039422,0.056219,-0.018018,0.046262,0.04254,-0.015197,0.073917,0.054932,0.004026,-0.069694,-0.026013,-0.010235,-0.016982,0.012952,-0.037272,-0.070318,-0.031968,-0.030516,-0.012849,0.015443,0.016138,0.060059,0.035044,0.030483,0.0156,0.024358,0.020928,-0.014341,-0.034198,-0.005069,0
-1.130733,0.401438,2.039977,3.047129,0.001024,3.680598,-1.797649,1.086642,0.404259,-0.050887,0.520278,-0.977483,3.395546,0.439141,0.431126,-2.434496,0.753703,-0.921196,-0.096537,-3.098241,0.390932,0.151067,-2.547686,0.196252,-1.277246,-1.967456,-0.199748,1.217166,2.119011,-1.574345,1.605698,1.145047,-1.228857,3.001691,2.514783,-0.010271,-2.536516,-1.062874,-0.032155,-0.229146,-0.192122,-0.509731,-3.162505,-1.027508,-1.18315,0.177049,1.212368,-0.130447,2.398128,2.038032,1.823875,0.548047,1.9551,-0.229244,0.991128,0.094598,0.54922,0
-3.448886,1.341635,6.236639,9.402048,0.020408,11.443937,-5.481715,3.363635,1.268124,-0.22107,1.688502,-3.039035,10.485427,1.42371,1.323493,-7.468419,2.331105,-2.802005,-0.310276,-9.578612,1.204777,0.433868,-7.965075,0.541697,-3.931554,-6.141135,-0.640887,3.800604,6.606723,-4.948217,4.966487,3.558275,-3.781728,9.275944,7.824912,0.043582,-7.863616,-3.303161,-0.020801,-0.707705,-0.583109,-1.547652,-9.777264,-3.107502,-3.613673,0.442731,3.724303,-0.370611,7.505104,6.271189,5.701042,1.659212,6.062034,-0.709004,3.049381,0.30772,1.677807,0
-1.637133,0.649097,2.972664,4.49212,-0.001119,5.464068,-2.613158,1.606978,0.601406,-0.105862,0.80637,-1.448054,5.00429,0.677276,0.638792,-3.563978,1.111325,-1.328933,-0.144447,-4.568844,0.582078,0.203259,-3.801885,0.250464,-1.874883,-2.930226,-0.30682,1.82015,3.149418,-2.370647,2.367779,1.697877,-1.807531,4.421825,3.734671,0.020751,-3.752618,-1.577859,-0.014265,-0.345717,-0.281693,-0.733048,-4.66009,-1.486837,-1.721091,0.20768,1.774841,-0.185409,3.584185,2.991957,2.726524,0.786153,2.882537,-0.341786,1.461555,0.142384,0.808944,0
-3.054749,1.216482,5.638944,8.485574,0.041414,10.268634,-4.91967,2.99584,1.111731,-0.206657,1.534968,-2.757733,9.437934,1.272758,1.167782,-6.684841,2.115296,-2.478892,-0.314423,-8.668553,1.072514,0.383096,-7.151329,0.503238,-3.464298,-5.530056,-0.58485,3.405958,5.969054,-4.43853,4.424454,3.234719,-3.38084,8.328105,7.001354,0.017503,-7.107507,-2.891713,-0.020432,-0.595399,-0.523321,-1.417957,-8.77922,-2.801558,-3.264529,0.381624,3.354575,-0.362293,6.760722,5.599508,5.092873,1.508588,5.447235,-0.660384,2.734434,0.293764,1.57549,1
-0.029329,-0.001571,0.047311,0.057907,-0.011878,0.067568,-0.040053,0.017673,0.003129,-0.008263,0.015304,-0.012564,0.060753,0.001697,0.005087,-0.043612,0.012168,-0.010218,-0.007917,-0.061146,0.007805,0.003829,-0.042767,0.002818,-0.027149,-0.043648,-0.00848,0.020874,0.036528,-0.038382,0.031385,0.014917,-0.016583,0.054677,0.045855,-0.009082,-0.055075,-0.027984,0.001184,-0.007397,-0.014195,-0.006216,-0.061217,-0.011022,-0.034376,0.005011,0.019531,-0.003463,0.05832,0.041423,0.036209,0.017021,0.042385,-0.012054,0.01964,-0.001176,0.008944,0
-2.562573,1.007179,4.651656,7.011524,0.010895,8.538573,-4.085455,2.510772,0.944534,-0.159235,1.266841,-2.261248,7.826533,1.063237,0.984666,-5.561467,1.727194,-2.084497,-0.239382,-7.147316,0.895069,0.329123,-5.947143,0.399124,-2.936415,-4.586979,-0.482984,2.845406,4.923343,-3.692558,3.716615,2.642122,-2.825203,6.932075,5.843866,0.038761,-5.868126,-2.46781,-0.025462,-0.529266,-0.43384,-1.159339,-7.288696,-2.317766,-2.684319,0.328276,2.774063,-0.272962,5.590641,4.682737,4.249618,1.233296,4.525291,-0.535109,2.280138,0.232694,1.251741,0
-0.091809,0.035184,0.103822,0.203638,0.000079,0.177877,-0.112562,0.032446,0.007512,0.035682,0.053468,-0.027599,0.18265,0.035144,0.043681,-0.129062,0.079183,-0.049396,-0.019792,-0.18475,0.019941,0.02732,-0.121339,-0.033762,-0.059709,-0.137548,0.002575,0.045627,0.138706,-0.07541,0.077138,0.038317,-0.070079,0.125988,0.118657,-0.006108,-0.125627,-0.041797,0.015522,0.016236,-0.012595,-0.040985,-0.155386,-0.059833,-0.051457,0.03071,0.071756,0.034248,0.113624,0.078143,0.125531,-0.008569,0.131911,-0.019381,0.067434,-0.017382,0.044859,0
-0.13793,0.087568,0.214388,0.287831,0.011252,0.401012,-0.17323,0.079969,0.038157,-0.032245,0.078341,-0.109826,0.399418,0.030728,0.067161,-0.238484,0.116679,-0.112254,0.04018,-0.335114,0.032757,0.012949,-0.259951,-0.001263,-0.156958,-0.215432,-0.002688,0.145296,0.213425,-0.194244,0.149562,0.121094,-0.109407,0.325157,0.277161,0.004341,-0.254899,-0.086045,-0.005253,-0.028366,-0.035589,-0.078904,-0.345167,-0.131214,-0.101061,0.004777,0.129003,-0.019068,0.246379,0.261238,0.218498,0.07589,0.254371,-0.059025,0.081374,0.011391,0.079235,0
-6.259043,2.498385,11.369898,17.110958,0.018255,20.86844,-9.958461,6.115695,2.310433,-0.431242,3.076086,-5.514363,19.086752,2.603784,2.437828,-13.648463,4.232266,-5.138418,-0.561557,-17.455568,2.204483,0.787128,-14.531704,0.976326,-7.170194,-11.198373,-1.165292,6.946743,12.064172,-9.005656,9.036629,6.474076,-6.915624,16.878478,14.262632,0.142445,-14.366566,-5.995324,-0.061516,-1.322265,-1.083299,-2.816972,-17.838376,-5.67933,-6.554246,0.81029,6.77946,-0.687643,13.676329,11.386479,10.351066,2.974394,11.0406,-1.307608,5.569183,0.561517,3.057916,0
-0.118493,0.05408,0.239283,0.400551,0.024818,0.488569,-0.249922,0.117201,0.06615,0.009232,0.039538,-0.118045,0.416748,0.063647,0.023774,-0.301131,0.085514,-0.07671,0.005223,-0.381995,0.043908,0.006147,-0.330386,0.043031,-0.197799,-0.240674,-0.016074,0.175197,0.290157,-0.221289,0.182894,0.148624,-0.157506,0.394526,0.344103,0.018951,-0.315616,-0.11596,-0.017728,-0.019495,-0.059535,-0.057289,-0.392877,-0.109812,-0.180701,0.021518,0.142849,-0.010205,0.308763,0.25125,0.244997,0.040337,0.247519,-0.034879,0.152474,-0.006697,0.083473,0
-1.294276,0.503162,2.327802,3.489878,0.003295,4.275104,-2.035993,1.255552,0.465089,-0.085063,0.656394,-1.140952,3.901228,0.538954,0.491321,-2.791289,0.878991,-1.057614,-0.111188,-3.583923,0.452122,0.154739,-2.966557,0.201975,-1.462035,-2.278523,-0.249427,1.419469,2.461955,-1.853806,1.836371,1.321201,-1.394866,3.463403,2.941757,0.044465,-2.936775,-1.242082,-0.013903,-0.286101,-0.21067,-0.583281,-3.643658,-1.173502,-1.352912,0.162871,1.391926,-0.148399,2.810873,2.341066,2.157839,0.607298,2.263399,-0.27403,1.130889,0.111479,0.636343,1
-0.289349,0.109381,0.521919,0.785945,-0.004053,0.952971,-0.459382,0.27915,0.104885,-0.018862,0.148139,-0.248228,0.881823,0.128342,0.112154,-0.633534,0.202007,-0.231956,-0.029889,-0.805935,0.098561,0.041702,-0.66792,0.032199,-0.324062,-0.521132,-0.056632,0.314205,0.562682,-0.421295,0.420429,0.29457,-0.322591,0.772529,0.656882,0.004429,-0.652894,-0.277648,-0.001081,-0.05883,-0.053309,-0.128212,-0.81335,-0.260479,-0.301784,0.042802,0.309909,-0.021445,0.629037,0.522028,0.482055,0.136249,0.508884,-0.063879,0.257787,0.022246,0.141917,0
-0.01724,0.061223,0.098218,0.181216,-0.007752,0.188023,-0.098174,-0.014621,0.003144,0.108978,-0.03827,-0.147936,0.076628,0.021578,0.031446,-0.225203,0.038239,-0.134285,-0.019444,-0.150635,-0.033729,-0.095232,-0.134503,-0.024604,-0.057935,-0.016602,0.01661,-0.069338,0.043081,-0.138099,0.095461,0.109654,-0.076971,0.085049,0.132568,-0.040258,-0.196932,-0.012337,0.06167,0.025306,0.064167,-0.115712,-0.182476,0.13683,0.045894,0.013113,0.10865,0.129819,0.017025,-0.003567,0.185726,0.065662,0.194694,-0.040839,0.051159,-0.050987,0.055676,0
-1.831685,0.717334,3.335493,5.038652,0.020866,6.105417,-2.913469,1.797768,0.677587,-0.111039,0.908525,-1.623056,5.598697,0.74542,0.699451,-3.995286,1.243474,-1.493124,-0.168412,-5.136173,0.636839,0.229722,-4.264751,0.289478,-2.110293,-3.285007,-0.343691,2.049857,3.530096,-2.636864,2.652794,1.910435,-2.018505,4.964256,4.206297,0.021082,-4.202725,-1.763447,-0.015525,-0.387889,-0.304076,-0.837203,-5.222348,-1.669214,-1.921201,0.222947,1.994974,-0.205373,4.013232,3.344747,3.039786,0.880121,3.245015,-0.393258,1.63977,0.170543,0.89488,1
-1.370065,0.530641,2.455429,3.747927,-0.016356,4.557678,-2.166747,1.324791,0.510344,-0.070804,0.652558,-1.218191,4.170485,0.571327,0.531529,-2.952476,0.93943,-1.118299,-0.129128,-3.805795,0.484721,0.18183,-3.184892,0.224682,-1.562788,-2.447302,-0.245064,1.516886,2.637558,-1.966919,1.986324,1.392835,-1.494799,3.687821,3.136647,-0.004911,-3.130906,-1.308732,-0.02442,-0.280798,-0.226581,-0.606585,-3.897473,-1.23762,-1.421994,0.164979,1.491444,-0.173426,2.982767,2.48716,2.254337,0.658067,2.419211,-0.284176,1.209227,0.132989,0.669471,1
-1.736605,0.682427,3.146639,4.751403,0.004528,5.780437,-2.763843,1.703813,0.629592,-0.111353,0.861796,-1.523866,5.303818,0.715258,0.663006,-3.775714,1.174877,-1.412399,-0.159324,-4.832261,0.597074,0.217202,-4.023491,0.272064,-1.991904,-3.092053,-0.327893,1.91792,3.334424,-2.505391,2.507921,1.782369,-1.909044,4.690269,3.954148,0.020664,-3.981608,-1.666948,-0.009248,-0.350789,-0.288508,-0.78532,-4.930285,-1.581297,-1.818567,0.216344,1.877192,-0.191792,3.794737,3.167573,2.878329,0.839364,3.051812,-0.360593,1.546703,0.156407,0.850946,0
-0.059351,0.013613,0.10804,0.157234,0.000613,0.193434,-0.094069,0.051793,0.011617,-0.001665,0.032501,-0.045199,0.183103,0.023986,0.020642,-0.133135,0.032245,-0.04636,-0.003552,-0.169507,0.030846,0.008231,-0.140163,0.002383,-0.065533,-0.110252,-0.011321,0.069262,0.122795,-0.089901,0.082354,0.070764,-0.069041,0.153408,0.140217,0.002452,-0.133917,-0.063995,-0.004279,-0.012331,-0.003582,-0.018881,-0.169131,-0.051008,-0.057732,0.003334,0.065959,-0.010372,0.136119,0.107093,0.097084,0.02793,0.114066,-0.005225,0.051356,0.001693,0.020826,0
